id,latitude,longitude
22018,37.18463889,-107.4855
21637,38.04388889,-104.7311111
21636,38.31555556,-104.7408333
21635,37.90377778,-104.8073611
21634,38.35833333,-104.5572222
21633,38.20694444,-104.7073611
43207,37.66416667,-102.6214444
43206,37.97408333,-103.5311389
43205,37.73455556,-103.1397778
43204,37.97672222,-103.5811667
43203,38.12311111,-103.7462222
43202,38.08663889,-102.2091389
43201,38.05558333,-103.8924167
43200,37.995,-103.1612778
43199,38.03597222,-102.5978889
43198,38.01733333,-103.5909722
43196,37.66416667,-102.6214444
33313,39.69552778,-104.3035556
33317,39.7175,-105.4055556
33318,39.74111111,-104.6141667
33320,39.62830556,-104.7211944
33321,39.60186111,-104.06275
33322,39.18386111,-104.7329167
33334,39.462,-105.3872222
43195,37.97408333,-103.5311389
43194,37.73455556,-103.1397778
43193,37.97672222,-103.5811667
43192,38.12311111,-103.7462222
43191,38.08663889,-102.2091389
43190,38.05558333,-103.8924167
43189,37.995,-103.1612778
43188,38.03597222,-102.5978889
43187,38.01733333,-103.5909722
33339,39.72533333,-103.9246389
33341,39.49030556,-104.7563611
1454,40.66583333,-104.2855556
1459,40.07361111,-104.6555556
1460,40.60780556,-103.8308056
1461,40.80380556,-103.6904444
1462,40.17166667,-104.3795278
42270,38.82736111,-107.7649722
42276,38.71319444,-106.81
42278,39.55125,-107.7705
10420,38.52855556,-104.9689444
10431,38.52855556,-104.9689444
17982,39.65544444,-106.6779722
17981,38.57777778,-108.6461389
17980,38.49625,-106.3189167
17979,39.31616667,-106.9589444
17977,38.52777778,-106.9049444
17976,38.51666667,-107.8527778
17975,39.44238889,-107.9676667
17973,38.90213889,-106.9731944
32312,37.22013889,-108.80725
30886,37.49683333,-104.1550278
30885,37.12472222,-104.8280278
30884,37.77430556,-104.4064444
30881,37.69833333,-104.8511111
30880,37.66416667,-102.6214444
30879,37.17105556,-103.8839167
30878,37.32358333,-103.3574722
30877,37.64227778,-104.7698611
30876,37.36438889,-102.6486667
30875,37.6045,-105.2383889
30874,37.23955556,-104.5103889
30873,37.20586111,-105.4287778
30872,37.49683333,-104.1550278
30871,37.12472222,-104.8280278
30870,37.77430556,-104.4064444
30867,37.69833333,-104.8511111
30866,37.66416667,-102.6214444
30865,37.17105556,-103.8839167
30864,37.32358333,-103.3574722
13660,39.94986111,-104.9078333
13664,39.78213889,-103.9243611
13665,39.52919444,-105.2910556
13666,39.72305556,-104.2843889
13667,39.66030556,-104.0915556
13668,39.60377778,-104.7175833
13669,40.19063889,-105.1275556
13670,40.36063889,-105.5205
13671,39.46177778,-105.3873611
13672,39.50572222,-104.6667222
13673,39.97322222,-104.593
13674,39.94986111,-104.9078333
13678,39.78213889,-103.9243611
13679,39.52919444,-105.2910556
13680,39.72305556,-104.2843889
13681,39.66030556,-104.0915556
13682,39.60377778,-104.7175833
13683,40.19063889,-105.1275556
13684,40.36063889,-105.5205
13685,39.46177778,-105.3873611
13686,39.50572222,-104.6667222
13687,39.97322222,-104.593
22016,37.24625,-105.9474167
22015,38.12761111,-105.3696111
22014,38.50744444,-106.0244444
22012,37.19269444,-107.0999167
22011,37.08566667,-105.992
22010,37.72958333,-106.5886667
22009,37.493,-106.8012222
22008,38.16333333,-106.1319444
22017,37.74269444,-105.8774722
42328,41.34977778,-72.97266667
42330,41.57036111,-73.01788889
3081,41.45066667,-73.516
1785,41.522,-73.22075
10026,41.03394444,-73.63083333
10027,41.27911111,-73.18525
42321,41.34977778,-72.97266667
35583,41.73675,-73.09702778
15278,41.55163889,-72.42580556
351,41.92925,-71.81005556
350,41.84066667,-72.2075
349,41.96227778,-72.01866667
348,41.69588889,-72.09705556
10008,41.97894444,-71.8525
10009,41.67455556,-71.87869444
347,41.72058333,-72.21836111
41350,41.29194444,-72.73283333
41349,41.22008333,-73.07738889
346,41.8715,-71.82152778
345,41.97894444,-71.8525
1787,41.94608333,-72.91147222
1786,41.55961111,-73.29222222
1784,41.86205556,-73.39961111
1783,41.63002778,-73.05652778
1782,41.66838889,-73.01988889
1781,41.92163889,-73.04938889
1780,41.63191667,-73.36744444
3076,41.17255556,-73.43391667
1779,41.68163889,-73.48661111
41348,41.29341667,-72.57836111
41347,41.46958333,-72.74225
41346,41.28555556,-72.60136111
41345,41.41213889,-73.12961111
41344,41.20661111,-73.09338889
41343,41.49358333,-73.16527778
41342,41.24844444,-73.07908333
41341,41.41875,-72.71169444
15280,41.5925,-72.32111111
15279,41.6065,-71.851
3069,41.00505556,-73.64830556
3067,41.13930556,-73.64180556
1778,42.00908333,-73.18088889
3190,41.64908333,-72.94802778
344,41.67480556,-71.87911111
45325,41.5925,-72.32111111
41339,41.62158333,-72.97363889
41338,41.51361111,-73.12444444
41337,41.24041667,-73.01194444
10030,41.34166667,-73.27444444
3193,41.97708333,-72.88786111
3194,41.85055556,-72.94872222
3195,41.42877778,-72.60380556
3196,41.30988889,-72.39752778
41336,41.28861111,-72.65827778
3197,41.36947222,-72.56422222
3198,41.46091667,-72.39522222
3199,41.33811111,-72.55652778
10033,41.03394444,-73.63083333
10034,41.27911111,-73.18525
3200,41.32380556,-72.49113889
3201,41.99916667,-72.15236111
10037,41.34166667,-73.27444444
40168,41.96305556,-72.74111111
40165,41.44316667,-72.50619444
3080,41.38975,-73.33822222
3079,41.32580556,-73.14869444
15277,41.35341667,-71.88680556
15275,41.42880556,-71.80911111
3078,41.37647222,-73.18655556
15274,41.62333333,-71.94222222
45327,41.34355556,-72.00966667
15273,41.68294444,-72.21619444
15272,41.30841667,-72.22391667
40175,41.62983333,-72.46647222
15271,41.45983333,-71.92733333
40174,41.96305556,-72.74111111
40171,41.44316667,-72.50619444
42323,41.57036111,-73.01788889
3192,41.97741667,-72.38330556
40169,41.62983333,-72.46647222
45319,41.46094444,-71.92897222
45320,41.5925,-72.32111111
45322,41.34355556,-72.00966667
3191,41.78247222,-72.98963889
3075,41.05280556,-73.56302778
45324,41.46094444,-71.92897222
15276,41.31758333,-72.26997222
3072,41.46472222,-73.49694444
3071,41.51183333,-73.46719444
353,41.97866667,-72.09441667
352,41.71402778,-71.82272222
15270,41.34355556,-72.00966667
3188,41.51361111,-72.74583333
3187,41.98538889,-72.19216667
3077,41.09511111,-73.66422222
15269,41.38283333,-71.90180556
35586,42.01463889,-73.32627778
35584,41.89380556,-72.99647222
39742,38.91647222,-76.99058333
34742,38.47013889,-75.22802778
34750,38.86316667,-75.35316667
44996,39.20208333,-75.56280556
44995,38.749,-75.16297222
44994,39.16775,-75.71330556
27947,39.80372222,-75.47730556
27948,39.83683333,-75.53302778
45106,39.31916667,-75.60527778
34741,38.7215,-75.12183333
34754,39.08338889,-75.67886111
34738,39.04772222,-75.45769444
34740,38.65172222,-75.61938889
44987,38.79455556,-75.28547222
44985,38.72961111,-75.54783333
44984,39.06936111,-75.55877778
34737,39.15416667,-75.66033333
34736,39.29877778,-75.59911111
34735,38.70958333,-75.09391667
27937,39.80161111,-75.60133333
45108,39.80261111,-75.62880556
27940,39.31519444,-75.69719444
34756,38.51663889,-75.63375
34749,38.79463889,-75.28586111
34748,38.96133333,-75.70741667
27941,39.35127778,-75.64125
34757,38.89111111,-75.67230556
34753,38.74308333,-75.65327778
34752,38.82780556,-75.67127778
34747,39.25566667,-75.67158333
34746,39.20175,-75.56177778
34751,38.46908333,-75.55972222
34745,38.47913889,-75.36663889
34744,38.74908333,-75.16002778
34755,38.52888889,-75.08658333
34743,38.47319444,-75.10908333
15416,26.69541667,-81.77425
15415,26.47441667,-82.15830556
13729,27.8045,-82.79561111
14100,28.54816667,-81.64736111
13728,28.25772222,-82.67688889
13727,28.15588889,-82.74119444
14099,28.27416667,-81.6225
11766,26.33338889,-80.22511111
11772,26.33761111,-80.54258333
11773,25.43388889,-80.34536111
11774,25.14694444,-80.91972222
35414,30.57916667,-87.39555556
30239,30.41047222,-86.78941667
30238,30.96983333,-86.44911111
30237,30.41211111,-86.71708333
30236,30.75102778,-86.46313889
30234,30.47802778,-86.40952778
30233,30.82205556,-86.71016667
30232,30.73794444,-86.56077778
1065,29.17855556,-82.64008333
15414,26.31702778,-81.78675
15413,26.75025,-82.26080556
15412,26.42305556,-81.63
15411,26.59991667,-81.56488889
35415,30.468,-86.91213889
30051,30.73780556,-86.36155556
30049,30.72588889,-86.04538889
30048,30.96655556,-85.52055556
30047,30.79213889,-85.77486111
30046,30.896,-85.15716667
30045,30.54766667,-85.63397222
30044,30.75072222,-85.39055556
30043,30.95077778,-85.402
30042,30.66394444,-85.03744444
30041,30.56922222,-85.7535
30040,30.78761111,-86.21583333
35416,30.91825,-87.42833333
14010,29.83416667,-81.97791667
46575,24.73461111,-81.01311111
46574,24.56572222,-81.76813889
46572,24.5555,-81.80125
46571,24.91891667,-80.63505556
14011,30.65916667,-81.46461111
14012,30.57875,-81.45308333
14098,27.78861111,-80.96722222
14097,28.08972222,-81.26694444
14096,28.53819444,-80.97175
14013,29.76105556,-81.47661111
14095,28.45336111,-80.96838889
14094,28.81880556,-81.36108333
14093,28.81547222,-81.30455556
14014,29.78680556,-82.04041667
9181,29.83416667,-81.97791667
9182,30.65916667,-81.46461111
14015,30.21286111,-82.41155556
14016,30.12636111,-81.39075
4403,30.72886111,-86.59016667
4404,30.90008333,-86.52302778
4407,30.43972222,-86.63777778
9183,29.76105556,-81.47661111
15078,28.49825,-80.56713889
9184,29.78680556,-82.04041667
9185,30.21286111,-82.41155556
15077,28.13761111,-80.59580556
14021,30.26691667,-82.20452778
9186,30.24041667,-82.30141667
9187,30.12636111,-81.39075
9188,30.37,-81.40944444
9189,30.0125,-81.39291667
9190,30.21394444,-81.37858333
9191,30.65175,-81.45336111
9192,29.80713889,-82.01091667
9193,29.95883333,-81.34772222
40937,29.03063889,-81.33719444
40927,28.888,-80.86075
40926,29.02733333,-80.92866667
15410,26.72472222,-81.61494444
15409,26.437,-82.08286111
40925,29.18133333,-81.41522222
14017,30.37,-81.40944444
9201,29.61952778,-81.65944444
15423,26.59991667,-81.56488889
9174,29.88694444,-81.66694444
9003,26.76911111,-81.25488889
1075,29.44725,-83.28519444
13994,30.24041667,-82.30141667
13995,30.0125,-81.39291667
13996,30.21394444,-81.37858333
9202,29.49211111,-81.58130556
9203,29.54947222,-81.65505556
9204,29.44519444,-81.516
9205,29.67294444,-81.56969444
9206,29.77544444,-81.63438889
9207,29.60966667,-81.57977778
9007,26.765,-80.9825
20067,28.42277778,-82.28044444
20052,28.15444444,-82.7475
9330,27.70888889,-80.42625
9331,27.67202778,-80.8055
9332,27.63341667,-80.37775
9333,27.46461111,-80.92897222
9335,27.58483333,-80.5445
9336,27.25144444,-80.85686111
9337,27.59027778,-80.40133333
9338,27.81844444,-80.62155556
9339,27.62422222,-80.86227778
9340,27.55791667,-80.69630556
9341,27.24613889,-80.79466667
4452,30.08452778,-83.66930556
4451,30.10272222,-83.44452778
4450,29.84027778,-83.58238889
3461,28.69111111,-82.09694444
3462,28.90211111,-82.09972222
3463,28.54480556,-82.03544444
3464,28.67827778,-82.13886111
3483,29.18941667,-81.88647222
3486,29.05422222,-82.28808333
42466,26.95347222,-81.88427778
42465,26.81152778,-81.76352778
42464,26.89,-82.23794444
42463,27.14236111,-81.80163889
42462,27.59402778,-82.03366667
42456,26.94505556,-81.75286111
42455,27.01311111,-82.15202778
42453,26.89805556,-82.31055556
9342,27.37586111,-80.842
9343,27.81872222,-80.47405556
20049,28.36888889,-82.63
9479,27.70527778,-80.91388889
36209,29.63272222,-82.58483333
9480,28.38530556,-81.61794444
9481,28.54816667,-81.64736111
9482,28.75916667,-81.52333333
9483,28.18372222,-81.48358333
9484,28.02494444,-81.18786111
9485,28.81547222,-81.30455556
9486,28.81880556,-81.36108333
9487,28.45336111,-80.96838889
9488,28.53819444,-80.97175
9489,28.28361111,-81.58775
9490,28.77227778,-81.62627778
9491,28.08880556,-80.86430556
9492,28.78802778,-81.21466667
9493,28.18327778,-81.45638889
9494,27.78861111,-80.96722222
41969,29.02394444,-82.15430556
41970,29.12555556,-82.44386111
9004,27.644,-81.53513889
9000,27.56055556,-81.49333333
41971,29.01225,-82.00852778
41972,29.16308333,-81.50841667
9005,27.06775,-81.34597222
44816,29.89986111,-82.16066667
44817,29.55880556,-82.46063889
44818,29.58944444,-82.0725
44819,30.01255556,-82.08705556
44821,29.66477778,-82.11533333
44822,29.95819444,-82.08863889
9495,27.89772222,-81.08330556
44823,29.64136111,-82.62002778
44824,29.76044444,-82.15755556
44825,29.82716667,-82.60152778
44826,29.49183333,-82.29166667
44827,29.53894444,-82.52188889
44828,29.58822222,-82.57661111
44829,29.88327778,-82.55263889
9006,27.20977778,-81.43594444
9008,26.77811111,-81.42722222
9009,26.94430556,-81.53144444
9034,30.82205556,-86.71016667
36214,29.85944444,-82.57444444
9496,28.08972222,-81.26694444
9513,28.55608333,-81.83016667
9514,28.67069444,-81.8475
9515,28.95316667,-81.95716667
9516,28.48916667,-81.7715
9517,28.46825,-81.71616667
9518,29.16308333,-81.50841667
9519,28.81472222,-81.46733333
9520,28.97736111,-81.39983333
9521,28.94897222,-81.79538889
9522,28.383,-81.69527778
9523,28.59708333,-81.72591667
9524,28.94622222,-81.93272222
9525,28.84352778,-81.91502778
9526,28.74388889,-81.91475
9527,28.81166667,-81.54527778
9534,29.46780556,-81.14322222
9536,29.41908333,-81.15363889
9537,29.34447222,-81.30966667
9538,29.60247222,-81.24569444
9539,29.51152778,-81.31283333
9701,26.765,-80.9825
42126,28.7775,-80.88833333
42125,28.66683333,-80.94833333
42124,27.96888889,-80.69313889
42123,28.49825,-80.56713889
42122,28.28872222,-80.75275
42121,28.57572222,-80.64322222
42120,28.44683333,-80.83322222
42119,27.89027778,-80.53611111
42118,28.22680556,-80.60547222
42117,28.3575,-80.61388889
42116,28.13761111,-80.59580556
42115,28.68980556,-80.85386111
42114,28.09811111,-80.56816667
42113,27.92119444,-80.53672222
42054,30.51822222,-82.67288889
42053,29.94841667,-82.55811111
42052,30.03441667,-82.37491667
42051,30.15872222,-83.08133333
41996,29.48030556,-81.65988889
41995,29.19819444,-82.43361111
41994,29.32763889,-82.37466667
41993,29.00672222,-82.33477778
14111,28.75036111,-81.13333333
14110,27.89772222,-81.08330556
14109,28.18327778,-81.45638889
14108,28.78802778,-81.21466667
14107,28.02494444,-81.18786111
41992,29.44636111,-82.26247222
41991,29.63158333,-81.97897222
41990,28.94186111,-81.66636111
41989,29.06861111,-82.44919444
41988,28.97872222,-82.13566667
41987,29.34630556,-81.49913889
41986,29.16308333,-81.50841667
41985,29.01225,-82.00852778
41984,29.12555556,-82.44386111
41983,29.02394444,-82.15430556
41982,29.48030556,-81.65988889
41981,29.19819444,-82.43361111
41980,29.32763889,-82.37466667
41979,29.00672222,-82.33477778
9702,26.68661111,-81.06252778
9703,26.7105,-80.9
9721,26.33761111,-80.54258333
9722,26.68672222,-80.68133333
9723,26.51397222,-80.06958333
41978,29.44636111,-82.26247222
41977,29.63158333,-81.97897222
41976,28.94186111,-81.66636111
41975,29.06861111,-82.44919444
41974,28.97872222,-82.13566667
41973,29.34630556,-81.49913889
13726,28.09683333,-82.77419444
9725,26.85583333,-80.07516667
9726,26.59327778,-80.05594444
14106,28.08880556,-80.86430556
13725,27.89416667,-82.80277778
13724,28.40222222,-82.60816667
13723,27.66027778,-82.43680556
13722,27.84252778,-82.81427778
13721,27.69213889,-82.72077778
13720,28.41538889,-82.47361111
13719,28.40575,-82.31572222
13718,28.11408333,-82.14838889
13717,27.66366667,-82.36011111
13716,27.65336111,-82.49544444
13715,28.45883333,-82.18419444
13714,28.40072222,-82.66241667
13713,28.13794444,-82.75152778
13712,27.95955556,-82.10108333
15758,27.46194444,-82.64666667
15757,27.39272222,-82.53072222
15756,27.07558333,-82.22847222
15755,27.27283333,-82.18119444
14199,26.83444444,-80.64108333
14200,26.33761111,-80.54258333
14201,26.51397222,-80.06958333
13711,27.87947222,-82.80136111
15431,26.71255556,-81.83969444
15430,26.60886111,-82.12155556
15492,26.437,-82.08286111
15497,26.75025,-82.26080556
15499,26.70533333,-81.70066667
15509,27.07558333,-82.22847222
15511,27.13311111,-82.39427778
15512,27.02036111,-82.37561111
15514,27.28569444,-82.50341667
15515,27.33180556,-82.52544444
15531,30.13586111,-84.36080556
15533,30.4175,-84.14166667
15536,30.608,-84.42461111
40236,27.62422222,-80.86227778
40237,27.44988889,-81.26255556
14202,26.85583333,-80.07516667
14204,26.43127778,-80.98102778
14205,26.33338889,-80.22511111
9728,26.92891667,-80.20894444
9729,26.83444444,-80.64108333
9730,26.33338889,-80.22511111
9731,26.91033333,-80.27319444
9732,26.39322222,-80.08161111
9733,26.93116667,-80.10358333
9750,24.70733333,-81.10444444
9751,24.66183333,-81.41619444
9752,24.56716667,-81.79880556
9753,25.30775,-80.29266667
9754,24.82758333,-80.81047222
3487,29.185,-81.77302778
9755,25.17061111,-80.37569444
9756,24.9795,-80.55077778
9757,24.59602778,-81.66
9758,25.14694444,-80.91972222
40238,27.59027778,-80.40133333
9759,24.73461111,-81.01311111
9760,25.10005556,-80.43177778
9761,24.91891667,-80.63505556
9762,24.5555,-81.80125
9764,24.56572222,-81.76813889
9038,30.85197222,-86.86633333
9001,27.37586111,-80.842
14105,28.38530556,-81.61794444
14104,28.77227778,-81.62627778
9705,26.765,-80.9825
14103,27.70527778,-80.91388889
14102,28.18372222,-81.48358333
9170,30.25436111,-81.39466667
9002,27.44988889,-81.26255556
9171,30.48647222,-81.87913889
9172,29.86502778,-81.29266667
9765,24.66655556,-81.35866667
42112,28.20786111,-80.71094444
42111,28.06591667,-80.72058333
42110,28.58055556,-80.84972222
42050,29.90866667,-82.67211111
42049,30.57041667,-83.10341667
42048,30.45466667,-82.93588889
42047,30.06369444,-82.22938889
42046,30.23436111,-82.49894444
42045,30.36022222,-83.09894444
42044,29.95302778,-82.89025
15542,30.1095,-84.37444444
15541,30.06772222,-84.48219444
18705,30.35294444,-84.81697222
18704,30.66902778,-84.40691667
18703,30.47872222,-84.08838889
18702,30.02997222,-84.399
18701,30.14633333,-84.29569444
18700,30.66333333,-84.21055556
18699,30.03294444,-84.49947222
18698,30.42263889,-84.12002778
18697,30.16477778,-84.20952778
18696,30.59372222,-84.70297222
26796,27.47169444,-81.51147222
26797,27.2075,-81.33444444
26798,26.94111111,-81.31027778
26799,27.61591667,-81.50538889
9173,29.66352778,-81.44738889
15432,26.71508333,-82.03758333
8997,27.49613889,-81.51138889
26800,27.31958333,-81.36738889
26801,26.77491667,-81.43652778
26802,27.49975,-81.44063889
26803,27.21,-81.55833333
15429,26.3525,-81.74222222
15428,26.69541667,-81.77425
15427,26.47441667,-82.15830556
15426,26.31702778,-81.78675
13599,25.32577778,-80.40430556
13598,25.86677778,-81.11269444
13597,25.43388889,-80.34536111
13596,25.14694444,-80.91972222
13594,26.18177778,-80.83061111
13593,26.33761111,-80.54258333
13592,25.76202778,-80.81958333
13591,25.40297222,-80.54133333
13585,26.33338889,-80.22511111
13584,26.32005556,-80.09838889
14843,27.76141667,-81.80736111
14844,28.29394444,-81.83516667
14845,28.21555556,-81.57833333
14846,27.92244444,-82.02838889
14847,27.735,-81.52825
14848,28.08069444,-82.03516667
14849,27.8075,-81.31125
14850,28.03955556,-81.54058333
14206,26.91033333,-80.27319444
14207,26.39322222,-80.08161111
14208,26.93116667,-80.10358333
14209,26.75277778,-80.93363889
3887,28.71583333,-82.54305556
3885,28.52825,-82.54569444
14851,28.14091667,-81.48466667
14852,28.31033333,-81.68233333
14853,28.21669444,-81.64875
14854,28.00836111,-82.05294444
26804,26.86877778,-81.21716667
40239,27.70888889,-80.42625
40240,27.67202778,-80.8055
40241,27.63341667,-80.37775
40242,27.81872222,-80.47405556
40243,27.24613889,-80.79466667
40244,27.46461111,-80.92897222
40245,27.59888889,-80.33813889
14855,27.89225,-81.92813889
40246,27.58483333,-80.5445
40247,27.25144444,-80.85686111
40248,27.55791667,-80.69630556
26805,26.978,-81.12413889
26806,27.20775,-81.17013889
26807,27.06775,-81.34597222
26808,27.40172222,-81.41361111
26809,27.44988889,-81.26255556
18695,30.60666667,-84.81138889
18694,30.54616667,-84.13536111
4449,30.36111111,-83.21833333
14856,28.21277778,-82.01361111
14857,27.59402778,-82.03366667
18359,29.25591667,-82.44030556
14865,27.77005556,-81.53311111
14866,27.73386111,-81.89863889
4448,30.54675,-83.86805556
4447,30.42166667,-83.55541667
4446,30.13969444,-83.91583333
4445,29.91294444,-83.44416667
4444,30.50308333,-83.94775
18604,27.46186111,-80.33061111
18603,27.04311111,-80.18283333
18602,27.44077778,-80.54758333
18601,27.11891667,-80.48033333
4443,30.43725,-83.40958333
4442,30.44658333,-83.75872222
4412,30.41138889,-86.6245
14868,28.18394444,-81.81963889
14871,28.13197222,-82.02480556
34151,30.36111111,-83.21833333
34150,30.58269444,-83.34836111
34149,29.69030556,-83.38122222
34148,30.53205556,-83.63380556
34147,30.01144444,-83.03061111
32951,26.765,-80.9825
32950,26.7105,-80.9
32949,26.43127778,-80.98102778
32948,25.86677778,-81.11269444
32947,26.13713889,-81.77616667
32946,26.72305556,-81.50077778
32943,25.76202778,-80.81958333
34146,29.94177778,-83.58663889
40306,28.46825,-81.71616667
40307,29.16308333,-81.50841667
40308,28.81472222,-81.46733333
40309,28.97736111,-81.39983333
40310,28.94897222,-81.79538889
40311,28.383,-81.69527778
40312,28.59708333,-81.72591667
40313,28.46480556,-82.27786111
9176,30.70913889,-81.67405556
9167,30.67088889,-81.78833333
32942,26.31702778,-81.78675
32941,26.59991667,-81.56488889
32940,26.42305556,-81.63
32939,26.16738889,-81.07747222
32937,26.60322222,-81.25775
32935,25.91011111,-81.36369444
9168,30.57875,-81.45308333
9169,29.66280556,-81.27555556
8999,27.24613889,-80.79466667
8998,27.20144444,-81.34463889
13733,28.25872222,-82.07655556
44820,29.87405556,-82.47527778
13997,30.65175,-81.45336111
13998,29.80713889,-82.01091667
13999,29.95883333,-81.34772222
34145,30.43472222,-83.49472222
14000,29.66352778,-81.44738889
34144,30.19141667,-84.05383333
34143,30.43713889,-83.62158333
34142,29.84027778,-83.58238889
34141,30.39586111,-84.03375
34140,30.07327778,-83.20191667
9497,28.75036111,-81.13333333
20673,29.81180556,-85.30036111
20674,30.10772222,-85.20197222
20675,30.43247222,-84.99163889
20676,29.86527778,-84.66555556
20677,30.44180556,-85.20019444
20678,30.39219444,-84.79652778
20679,29.75158333,-84.87188889
20680,29.71161111,-85.15186111
20681,29.93055556,-84.46525
20682,30.06772222,-84.48219444
20683,29.89061111,-84.59027778
20684,29.68952778,-85.30761111
40930,29.34630556,-81.49913889
40931,29.33738889,-81.12891667
40933,28.86961111,-80.90477778
13731,27.70266667,-82.16761111
40314,28.46277778,-82.44483333
40315,28.95041667,-82.62780556
40316,28.94622222,-81.93272222
4410,30.41208333,-86.71705556
4409,30.69891667,-86.75188889
40318,28.81166667,-81.54527778
40319,28.81555556,-82.58238889
4408,30.95405556,-86.44952778
40320,28.946,-82.01591667
34139,30.14233333,-83.916
34138,30.47719444,-84.02836111
34137,30.58183333,-83.88833333
3883,28.97375,-82.52122222
3882,28.507,-82.24811111
40321,28.29394444,-81.83516667
40322,28.46236111,-82.62763889
40323,28.50205556,-82.58691667
40324,29.03030556,-82.45083333
40325,28.50741667,-82.25077778
40326,28.90472222,-82.59166667
40327,28.48858333,-82.38208333
40328,28.59111111,-82.47652778
40341,27.11286111,-82.43019444
40344,27.38808333,-82.26691667
3881,28.45661111,-82.59552778
19224,30.3775,-87.35472222
19225,30.40361111,-86.98583333
19226,30.65491667,-86.87802778
19229,30.41416667,-86.86833333
19234,30.94136111,-87.31544444
19238,30.46788889,-86.91197222
19239,30.35686111,-87.16022222
19242,30.35788889,-87.28336111
1165,30.93911111,-85.64977778
3880,28.74219444,-82.29591667
13730,27.94713889,-82.79972222
14001,29.88694444,-81.66694444
9175,29.74183333,-81.28622222
9177,30.70908333,-81.92922222
40934,28.71266667,-81.02016667
3879,28.85580556,-82.35119444
3878,28.81555556,-82.58238889
3877,28.59111111,-82.4765
3853,25.91011111,-81.36369444
3852,25.86611111,-81.11555556
3851,25.7625,-80.93583333
1164,30.54763889,-85.63397222
1163,30.73808333,-86.22272222
1162,30.95405556,-86.44952778
1161,30.76816667,-85.21797222
1159,30.38222222,-86.38744444
1157,30.9395,-85.4815
18360,29.32197222,-82.45116667
1156,30.73780556,-86.36155556
1155,30.67805556,-84.93888889
1154,30.83405556,-85.05463889
1153,30.35633333,-86.10813889
14002,29.74183333,-81.28622222
14003,30.25436111,-81.39466667
7628,26.21516667,-81.78238889
1152,30.51327778,-86.13027778
7626,26.08591667,-81.71786111
7625,26.18305556,-81.57472222
7624,26.26758333,-80.95783333
1151,30.75555556,-85.57194444
1150,30.75630556,-85.8145
1149,30.73413889,-86.11313889
1148,30.37761111,-86.30811111
1147,30.76738889,-85.28705556
18394,30.00583333,-85.34333333
18393,29.72994444,-84.98688889
18361,29.4555,-82.48344444
18362,29.61191667,-82.98066667
18363,29.04186111,-82.66383333
40935,29.16308333,-81.50841667
40936,29.22691667,-81.03375
40938,28.85683333,-81.17422222
15425,26.75025,-82.26080556
13187,29.71852778,-82.04361111
13186,29.49211111,-81.58130556
13185,29.63158333,-81.97897222
13184,29.77544444,-81.63438889
13183,29.44519444,-81.516
13182,29.73497222,-81.65097222
13181,29.60966667,-81.57977778
13180,29.54947222,-81.65505556
13179,29.67294444,-81.56969444
13178,29.73861111,-81.85983333
15424,26.42305556,-81.63
10661,30.15922222,-85.74866667
10660,30.25491667,-85.94038889
10659,30.18347222,-85.77583333
9178,30.26691667,-82.20452778
9180,29.9825,-82.01105556
40648,27.54525,-82.57411111
40647,27.39463889,-82.45402778
4591,29.51152778,-81.31283333
4592,29.46780556,-81.14322222
4593,29.34447222,-81.30966667
4594,29.60247222,-81.24569444
4596,29.41908333,-81.15363889
40646,27.48216667,-82.04427778
40645,27.11922222,-82.00241667
7623,26.13369444,-81.34980556
10658,30.08108333,-85.60652778
10657,30.18647222,-85.79225
10656,30.32080556,-85.85811111
10655,29.94352778,-85.39058333
1072,29.41133333,-82.869
40551,27.01972222,-80.46944444
40552,27.48333333,-80.56702778
40553,27.05641667,-80.12522222
40556,27.34430556,-80.25002778
40557,27.55125,-80.42330556
7622,26.43055556,-81.12472222
7621,25.86611111,-81.11555556
7620,26.77491667,-81.43652778
7619,25.91011111,-81.36369444
18392,29.89061111,-84.59027778
18391,30.42625,-85.30169444
18390,30.42827778,-84.98830556
18389,29.84791667,-84.65755556
18388,30.03294444,-84.49947222
15540,30.69380556,-84.83925
18386,29.71161111,-85.15186111
18385,30.59661111,-85.13791667
18384,29.91575,-84.36961111
18383,30.35294444,-84.81697222
18364,29.09769444,-82.63469444
18382,30.15613889,-85.21911111
18381,29.73258333,-84.88966667
18380,29.78497222,-85.29097222
18358,29.20372222,-82.98263889
18357,29.74822222,-82.67277778
40559,27.09205556,-80.56572222
40558,26.98580556,-80.60536111
40560,27.09747222,-80.15725
40562,27.01625,-80.21755556
40563,27.54630556,-80.36858333
40565,26.98538889,-80.09197222
40566,27.367,-80.61102778
40635,27.38963889,-82.52927778
40636,27.38808333,-82.26691667
40637,27.51058333,-82.71566667
40638,27.46244444,-82.665
40639,27.46158333,-82.62633333
18356,29.66166667,-83.23047222
18355,29.73122222,-82.83927778
15539,30.03569444,-84.39775
10482,26.94616667,-81.729
10483,26.88636111,-82.23905556
10484,27.02402778,-82.19063889
10485,26.81152778,-81.76352778
10486,26.90133333,-82.31447222
10487,26.77122222,-81.92936111
10653,30.31833333,-85.66555556
10652,30.11680556,-85.49152778
10488,26.77891667,-82.03466667
10489,27.5545,-81.66833333
10491,27.11922222,-82.00241667
10492,27.42622222,-81.57763889
10493,27.21158333,-81.67486111
